x_0,y
290.6034430217212,-5.7051783
290.57694970175044,-5.704982
290.4253234711796,-5.703861
289.8569937006541,-5.699657
288.2300150766968,-5.687591
284.41387037225104,-5.659126
276.886858692784,-5.602278
264.4193179038508,-5.5059757
247.28161964030113,-5.3689103
227.50810449251153,-5.203266
206.72372478793383,-5.0192666
290.6034430217212,-5.7051783
290.57694970175044,-5.704982
290.4253234711796,-5.703861
289.8569937006541,-5.699657
288.2300150766968,-5.687591
284.41387037225104,-5.659126
276.886858692784,-5.602278
264.4193179038508,-5.5059757
247.28161964030113,-5.3689103
227.50810449251153,-5.203266
206.72372478793383,-5.0192666
290.6034429365163,-5.7051783
290.57694856048437,-5.704982
290.42531627827765,-5.703861
289.8569637090028,-5.6996565
288.22991878809114,-5.6875906
284.4136122936171,-5.659124
276.8862527161439,-5.602274
264.41803223736633,-5.5059657
247.2791026402841,-5.3688893
227.5034898309645,-5.203226
206.71571695334546,-5.0191936
290.6034429365163,-5.7051783
290.5769485604843,-5.704982
290.42531627827765,-5.703861
289.8569637090028,-5.6996565
288.22991878809114,-5.6875906
284.4136122936171,-5.659124
276.8862527161439,-5.602274
264.41803223736633,-5.5059657
247.2791026402841,-5.3688893
227.50348983096453,-5.203226
206.71571695334546,-5.0191936
290.60391224563494,-5.705181
290.5786663687421,-5.7049947
290.42962920240683,-5.7038927
289.8657670433112,-5.699722
288.24566150456945,-5.687708
284.43924282272405,-5.6593156
276.9250567406991,-5.602569
264.47335586670135,-5.506399
247.35410930940432,-5.369502
227.60116009972143,-5.204066
206.83878713043512,-5.020316
290.60297368882874,-5.705174
290.5752315750546,-5.70497
290.4210085400746,-5.7038293
289.84818199800515,-5.699591
288.2142454933814,-5.6874743
284.3881678319605,-5.658933
276.847885579028,-5.6019816
264.36363551174156,-5.5055394
247.2059105698451,-5.368292
227.4091463877683,-5.202415
206.59841980234853,-5.018123
290.60377478181516,-5.70518
290.57816314915607,-5.704991
290.42836543932003,-5.703884
289.86318636862103,-5.6997027
288.2410433888649,-5.6876736
284.4317165820739,-5.6592593
276.9136461918753,-5.6024823
264.4570563649428,-5.5062714
247.33195355747552,-5.3693213
227.57221140133913,-5.203817
206.80214930872702,-5.019982
290.60377478181516,-5.70518
290.57816314915607,-5.704991
290.42836543932003,-5.703884
289.86318636862103,-5.6997027
288.2410433888649,-5.6876736
284.4317165820739,-5.6592593
276.9136461918753,-5.6024823
264.4570563649428,-5.5062714
247.33195355747552,-5.3693213
227.57221140133913,-5.203817
206.80214930872702,-5.019982
290.6031111219328,-5.7051754
290.5757343832268,-5.704973
290.4222697101985,-5.7038383
289.85075186104206,-5.69961
288.218828898224,-5.687508
284.3956010390466,-5.6589894
276.8590776850233,-5.6020665
264.3794715656772,-5.5056634
247.22715903801034,-5.368465
227.43643172628984,-5.20265
206.63217127259637,-5.0184317
290.6031111219328,-5.7051754
290.5757343832268,-5.704973
290.4222697101985,-5.7038383
289.850751861042,-5.69961
288.218828898224,-5.687508
284.39560103904665,-5.6589894
276.8590776850233,-5.6020665
264.37947156567725,-5.5056634
247.2271590380103,-5.368465
227.43643172628987,-5.20265
206.63217127259634,-5.0184317
290.6037748244174,-5.70518
290.57816371977617,-5.704991
290.4283690355686,-5.703884
289.86320136272263,-5.6997027
288.2410915232378,-5.6876736
284.43184557772105,-5.6592603
276.91394902244923,-5.6024847
264.4576987075772,-5.506276
247.333210701255,-5.3693314
227.57451532530018,-5.203837
206.8061453231151,-5.020018
290.6037748244174,-5.70518
290.57816371977617,-5.704991
290.4283690355686,-5.703884
289.86320136272263,-5.6997027
288.2410915232378,-5.6876736
284.43184557772105,-5.6592603
276.91394902244923,-5.6024847
264.4576987075772,-5.506276
247.333210701255,-5.3693314
227.57451532530018,-5.203837
206.8061453231151,-5.020018
290.60311116453556,-5.7051754
290.5757349538724,-5.704973
290.42227330685165,-5.7038383
289.85076685858934,-5.6996107
288.21887705243097,-5.6875086
284.39573012184735,-5.65899
276.8593808300602,-5.602069
264.3801148848703,-5.505669
247.2284188762578,-5.368476
227.43874240275736,-5.202669
206.636182906174,-5.0184684
290.60311116453556,-5.7051754
290.5757349538724,-5.704973
290.42227330685165,-5.7038383
289.85076685858934,-5.6996107
288.21887705243097,-5.6875086
284.39573012184735,-5.65899
276.8593808300602,-5.602069
264.3801148848703,-5.505669
247.2284188762578,-5.368476
227.43874240275736,-5.202669
206.636182906174,-5.0184684
290.6034429791187,-5.7051783
290.5769491311173,-5.704982
290.42531987472853,-5.703861
289.8569787048279,-5.6996565
288.2299669323888,-5.687591
284.4137413328964,-5.659125
276.88655570425556,-5.602276
264.4186750696658,-5.5059705
247.28036113665203,-5.3689
227.50579714937373,-5.203246
206.7197208329006,-5.0192304
290.6034429791187,-5.7051783
290.5769491311173,-5.704982
290.42531987472853,-5.703861
289.8569787048279,-5.6996565
288.2299669323888,-5.687591
284.4137413328964,-5.659125
276.88655570425556,-5.602276
264.4186750696658,-5.5059705
247.28036113665203,-5.3689
227.50579714937373,-5.203246
206.7197208329006,-5.0192304
290.6034429791187,-5.7051783
290.5769491311173,-5.704982
290.42531987472853,-5.703861
289.8569787048279,-5.6996565
288.2299669323888,-5.687591
284.4137413328964,-5.659125
276.88655570425556,-5.602276
264.4186750696658,-5.5059705
247.28036113665203,-5.3689
227.50579714937373,-5.203246
206.7197208329006,-5.0192304
290.6034429791187,-5.7051783
290.5769491311173,-5.704982
290.42531987472853,-5.703861
289.8569787048279,-5.6996565
288.2299669323888,-5.687591
284.4137413328964,-5.659125
276.88655570425556,-5.602276
264.4186750696658,-5.5059705
247.28036113665203,-5.3689
227.50579714937373,-5.203246
206.7197208329006,-5.0192304
290.6037139131688,-5.7051797
290.57794061757875,-5.7049894
290.4278081111602,-5.703879
289.8620536760097,-5.699694
288.2390314792091,-5.687659
284.42847342568564,-5.659235
276.9088049717716,-5.6024456
264.4502889808368,-5.506218
247.3230258222079,-5.369248
227.56101325450155,-5.203721
206.78873913123905,-5.01986
290.6037139131688,-5.7051797
290.57794061757875,-5.7049894
290.4278081111602,-5.703879
289.8620536760097,-5.699694
288.2390314792091,-5.687659
284.42847342568564,-5.659235
276.9088049717716,-5.6024456
264.4502889808368,-5.506218
247.3230258222079,-5.369248
227.56101325450155,-5.203721
206.78873913123905,-5.01986
290.6037139131688,-5.7051797
290.57794061757875,-5.7049894
290.42780811116023,-5.703879
289.8620536760097,-5.699694
288.2390314792091,-5.687659
284.42847342568564,-5.659235
276.9088049717716,-5.6024456
264.4502889808368,-5.506218
247.32302582220794,-5.369248
227.56101325450155,-5.203721
206.78873913123905,-5.01986
290.6037139131688,-5.7051797
290.57794061757875,-5.7049894
290.42780811116023,-5.703879
289.8620536760097,-5.699694
288.2390314792091,-5.687659
284.42847342568564,-5.659235
276.9088049717716,-5.6024456
264.4502889808368,-5.506218
247.32302582220794,-5.369248
227.56101325450155,-5.203721
206.78873913123905,-5.01986
290.6031720371441,-5.705176
290.5759575385101,-5.704975
290.42283096930504,-5.7038426
289.85190094420057,-5.699619
288.2208934299704,-5.6875234
284.39898523648156,-5.6590147
