x_0,y
154.2641286533492,-0.11569441447415046
4.1503898718803,-0.08167073308682984
126.72964698525509,-0.11376681590255396
149.76077650772237,-0.1154035317740735
99.70140246051808,-0.11142412182293271
44.959329106169534,-0.1037259936517058
39.6125729519248,-0.1025146658897465
152.10614243979174,-0.11555608166070663
33.82216731250709,-0.10100799744797125
17.667962834802054,-0.09488280362147114
137.07196367355945,-0.11453517043251274
190.6786692389873,-0.11777923934829027
0.7896532655828903,-0.06750407779222672
102.43845267715533,-0.11168809678274019
162.5241923304227,-0.11620688408423224
122.50521336587764,-0.11343509677234274
144.35106348635992,-0.1150425153787682
58.37521363412663,-0.10623562416454772
183.5548245025887,-0.11740413474399265
142.91515667953811,-0.11494445603633917
108.50887360225225,-0.11224968010003515
28.43400952030539,-0.09936051003498926
74.66815201029384,-0.10861460370390807
134.82672301326906,-0.11437332562364214
88.36663488459922,-0.11024944770672886
86.80279866665875,-0.11007588581201337
123.55339569386344,-0.11351844035151233
102.62764851087817,-0.11170608720640013
130.07943638629345,-0.11402222206854778
120.20779068090887,-0.11324994596773519
161.0446393665493,-0.11611700122101541
104.32943047872682,-0.1118664602677058
181.72977616173364,-0.11730573150720225
63.84721779770906,-0.10710011640175213
18.091869854181475,-0.0951044691623915
60.14001132724067,-0.10652279876652243
22.796872372709952,-0.09727371911125235
165.73626526153532,-0.11639927884225468
9.379263877849953,-0.08902336623609168
125.25742966227851,-0.11365246135336363
109.51723118384871,-0.1123399676491756
163.85739913401375,-0.11628718975139835
39.78950793576246,-0.10255724154986057
171.37006049154664,-0.1167280359909997
70.33052788641758,-0.10803508199060581
150.92953830597145,-0.11547984300650073
59.19234137593574,-0.1063696310797194
176.78729591223725,-0.11703427816400326
65.10232756644976,-0.10728816112406647
33.003179543829695,-0.10077482875216244
78.50584878931745,-0.10910047238967382
18.69207491173006,-0.09540985380458208
164.2211315673857,-0.11630898758623778
30.23040392851277,-0.09994127962618968
76.82288973843991,-0.10889033327305568
188.85214244776023,-0.11768439575320483
197.52509498037446,-0.11812695773305132
91.26090941895681,-0.1105628677915746
165.22456876854795,-0.11636887647447051
50.274826841411866,-0.10479810834139171
119.47432964617686,-0.11319010342299318
180.56635206632546,-0.117242492965699
106.91158976036301,-0.11210496122784382
118.04027259708458,-0.11307205026027584
7.856353445077469,-0.08740622844199257
71.43635172690725,-0.10818608070320462
15.922618031192837,-0.09391224801863975
61.09198366856366,-0.10667430288338933
66.1438623964264,-0.10744153283028937
154.76605924211918,-0.1157263167798369
7.991841737995453,-0.08756184299748497
85.89843568632767,-0.10997411100030997
62.98537436853766,-0.10696888550525853
127.29822861350893,-0.11381063153519277
69.26943001600661,-0.10788798888281242
8.619471240998887,-0.08825105183453963
175.9830349035832,-0.11698940088924789
152.6481174287362,-0.1155910043442742
175.61932854497167,-0.11696903999337238
83.5018287678534,-0.10969923654845429
121.11551287875135,-0.1133235118041389
102.69332548165768,-0.11171232474881715
119.56732959259473,-0.11319771116153501
52.443132226390055,-0.10520393993872917
60.17426178814145,-0.10652829020686219
5.079956410021214,-0.08347163118820612
60.61251213020695,-0.10659828709621776
48.415175080705474,-0.10443618157128236
111.51563773252884,-0.11251651725918596
113.10140397763351,-0.11265441585258963
95.02644948301011,-0.1109563555716293
58.55959525790182,-0.10626602186959372
12.850212138964888,-0.0919216964404611
195.7638291515285,-0.11803865303481723
67.94156872757273,-0.1077007767627732
99.00972617649086,-0.111356287696486
195.41614518453636,-0.11802112877992978
88.15476498013331,-0.11022611055686916
63.65456109579024,-0.10707093209858527
103.95939717507603,-0.11183180847730734
115.6272859764935,-0.11287019508415488
170.78675010009727,-0.11669449456204634
13.619454707590005,-0.09246018758296082
92.9061615558665,-0.11073671419897738
156.3898237238297,-0.1158288294296263
143.72056207645005,-0.11499957649562362
117.20439601063516,-0.11300258856974281
7.418882646881575,-0.08688550438931326
70.1312782566266,-0.10800762774922518
112.638136898549,-0.1126143273038364
59.94597448491257,-0.10649163059911788
102.46683065470985,-0.11169079729074456
134.6933850569441,-0.11436363102428512
31.8387466756187,-0.10043341443296566
10.095534030799524,-0.08969802373300069
67.56317741293589,-0.10764677218990903
21.61275455589051,-0.09677188717152903
35.78056171421808,-0.10154397341362924
177.16541923354114,-0.11705530783608002
73.07299424282317,-0.10840541274178934
43.753869835907345,-0.10346566365664576
150.49923404372058,-0.11545181521206381
21.37591687871383,-0.09666831535275244
148.92064815511213,-0.11534831522348646
93.9570586880989,-0.11084618460059979
119.65113425582183,-0.11320456171608229
29.524038457059532,-0.09971702788336759
36.80696441863025,-0.10181356245732878
129.01442529364837,-0.11394172735506607
9.725601252681116,-0.08935557071643477
49.72250156055389,-0.10469199876844475
108.48170324560084,-0.11224723590931593
45.35466865400184,-0.10380988848457921
76.28230698092642,-0.10882187665282733
184.44655738070927,-0.11745186570250035
185.07137457355535,-0.11748517459482072
113.349984915,-0.11267586025296396
106.69417699780053,-0.11208509906985904
2.9720049266456217,-0.07872833171448716
195.579852680401,-0.11802938392084661
114.60578080663717,-0.11278349340822605
158.3513992553248,-0.11595128209984895
112.31147205527378,-0.1125859621220646
175.46704831298695,-0.11696050276418926
116.8391657061351,-0.11297208494208236
141.76996527379103,-0.11486555323408697
29.706690271291713,-0.09977551160417807
85.69014779357929,-0.10995052199448503
138.77801326848234,-0.11465641597744215
20.923948904570633,-0.09646753354572982
87.92104755491809,-0.11020030306202071
33.24042954090673,-0.10084294964586045
101.39572585280948,-0.11158835626179199
163.8071728272425,-0.1162841760395285
18.021346944887707,-0.0950679436913173
160.01375013882904,-0.11605389331814532
113.0252707915609,-0.11264783879333508
117.86954233612148,-0.11305790184170263
39.62013144325378,-0.10251648847111984
87.22365106776687,-0.11012289359995263
59.180752444167474,-0.10636774320443815
7.511535188335539,-0.08699821399690072
6.136968074589255,-0.08516932824000606
90.62100004024668,-0.11049441996284613
148.97281539001355,-0.11535175276718587
111.45908124727939,-0.11251156361497962
77.0227199130973,-0.10891551933650487
33.61455950652372,-0.10094941569239797
167.65226414073857,-0.1165123032889624
119.81035949229852,-0.1132175645023223
156.54296364899423,-0.11583844349735556
169.70183637894291,-0.11663180918228282
120.63259517240697,-0.11328444168039807
156.21212345805642,-0.1158176618622453
123.14737520671386,-0.1134862393545816
4.233038234430997,-0.0818457755792569
150.09292209749822,-0.11542527773749606
35.20842665673878,-0.10139040799811254
91.7028412474546,-0.1106098647736541
102.62454154644902,-0.11170579203148234
96.80417805736516,-0.11113683768069013
168.87715890786953,-0.11658389573142117
34.962778964423876,-0.10132372641869485
2.92697502064998,-0.07859484848917114
169.75281436224643,-0.11663476346207233
148.5349154598868,-0.11532286068725932
91.33950706403444,-0.11057124250562157
83.37968140987554,-0.10968502077671365
23.345902189392653,-0.09749786079507998
67.73582659786794,-0.1076714495698861
18.93180814873061,-0.09552917833501332
143.16617455026284,-0.11496166791879316
15.417080883207724,-0.09361180942704851
41.1900516737945,-0.10288787684787883
114.75524629024044,-0.11279622677510916
58.76631104075361,-0.10629999054181846
131.14534854291963,-0.11410213917570006
160.71366954864394,-0.11609678366288201
70.24270059928175,-0.10802298982802265
18.68807538875341,-0.09540785051726995
162.6632167341608,-0.11621528841514801
156.97334365538939,-0.11586541315640954
78.68382248730308,-0.10912243608863552
172.89583876039066,-0.11681524272989197
76.80615362314649,-0.1088882209857724
51.460577441000765,-0.1050221118678052
165.88038396544718,-0.11640782496942619
147.27654076771267,-0.11523936626546062
101.52018161099188,-0.11160031365430498
128.86532300828338,-0.1139304059785226
42.63731307572962,-0.10321820902219274
179.14178974071163,-0.11716451179943176
193.18925030156302,-0.11790815383057751
63.400312461157625,-0.10703228505213237
173.11052364545662,-0.1168274523659228
62.056741388023795,-0.10682550341434016
5.052789086363418,-0.08342365653490641
9.839031554745725,-0.08946189331233353
36.9253676028531,-0.10184418868701076
13.806668323450811,-0.0925867840059449
51.49508468090862,-0.10502855493198619
182.7163463141349,-0.11735904567622978
91.56990239488209,-0.11059575086692545
26.042357895918975,-0.09852922961633812
161.97833308003572,-0.11617381716604075
80.6939680961332,-0.10936718266869182
4.886528996632822,-0.08312455154839814
171.36620852555052,-0.11672781486443508
54.85896380307924,-0.10563721843917868
141.8211928143981,-0.11486909613547623
71.15446856473267,-0.10814780845255093
158.86181236530683,-0.11598290041104053
168.9237722287701,-0.11658661007892158
107.6295034279917,-0.11217026717204139
111.81730328065167,-0.11254289781705235
24.501996287483973,-0.09795354274390926
75.52838371481604,-0.10872560587115397
85.74946582580853,-0.10995724559533507
102.24172925709307,-0.11166935596139557
178.35251398713885,-0.11712104338820425
60.04212231880261,-0.10650708715570696
79.2883757756901,-0.10919668208442009
158.65464660552283,-0.11597007927756024
82.45521547068013,-0.10957676290793374
36.97350999818247,-0.10185661384730095
168.0494632176781,-0.11653557492931407
113.8542799402577,-0.1127192229309158
12.010041110163927,-0.09129669255864187
197.78339483924023,-0.11813984291295944
45.75646664039306,-0.10389442532832693
122.94034259603393,-0.1134697796830953
73.60533616709188,-0.1084757177755428
160.55518726964928,-0.1160870881423277
125.51237054112579,-0.11367235810261798
164.24329523965207,-0.11631031428011104
57.65062775844327,-0.10611525013885964
54.95902631855374,-0.10565475972081421
120.210378226502,-0.11325015644827856
187.7028394418675,-0.11762425354854629
141.45926186828746,-0.11484403796106188
52.68063299135151,-0.105247391183007
24.467184223001006,-0.09794012941774596
91.74484583797273,-0.11061432016310595
194.96249987933382,-0.11799821756785059
136.11487488888895,-0.11446650105546015
38.65074645729221,-0.10227992686047965
9.347845432279001,-0.08899264653708441
190.52878735412477,-0.11777149038481036
171.72980309368532,-0.11674866590803397
165.58063514971423,-0.11639004188470115
192.78010456765656,-0.11788725770552054
119.78728981453497,-0.11321568161836064
186.1831671695503,-0.11754417131472758
29.35376285574536,-0.09966218876682444
22.79206175093844,-0.09727173207720789
74.40578043476688,-0.10858049854613015
153.31202531418137,-0.11563361812570493
64.22840629299189,-0.10715760707923566
127.60701626892535,-0.11383434662287693
1.8442203339757768,-0.07460068534681669
108.69300769498321,-0.11226622861987584
67.55092937703671,-0.10764501918906265
179.60486176990307,-0.11718992730033005
188.14140769664465,-0.11764724616638844
76.82436983071388,-0.10889052005576505
79.22355846811939,-0.10918874838030333
179.4559889638696,-0.11718176352267486
11.764473620369408,-0.09110601472797718
81.0758576859138,-0.10941300379541737
26.035108126182482,-0.09852659852265777
17.393881784923515,-0.09473672061206014
156.79285739179755,-0.11585411189208147
60.91467106932402,-0.10664625983971866
116.8111745110538,-0.11296974328734316
175.6932356853326,-0.11697318079652932
176.1584121227081,-0.11699920401095712
120.19084144913528,-0.11324856714440172
129.04554913680664,-0.11394408897513744
11.325640567621242,-0.09075548208910025
59.49681939518436,-0.10641910245754045
138.3549215152933,-0.11462648484169927
37.805890571127065,-0.10206898558435468
160.60150734337958,-0.11608992285326064
102.95274997134256,-0.11173692487624884
151.45720806312295,-0.11551410563982516
35.55774972341958,-0.10148445554829871
16.524058259098553,-0.09425786498860268
96.4143939445717,-0.11109754512669076
105.77077587242523,-0.11200029498074564
139.2616543617994,-0.11469052095256788
40.95232280603924,-0.1028325352285469
134.27446599147268,-0.11433311121402966
158.65386506528412,-0.11597003087820967
8.347562503392215,-0.08795861044429139
192.6715011442982,-0.11788170371754479
195.07854343466656,-0.11800408330194571
110.13215684436301,-0.11239462793137574
12.981396481321926,-0.09201569898086115
69.04735797237149,-0.10785692544334374
4.085993762299056,-0.08153201692350888
160.1703619567232,-0.11606350633135826
41.58541962643027,-0.10297922912475993
28.650502181036398,-0.09943236554542068
139.97879690585054,-0.1147408781040329
11.589961202010945,-0.09096815589292381
51.32151336979931,-0.10499610347251381
102.066356909769,-0.11165261929194503
199.0517569640512,-0.11820287518801904
29.303135863360332,-0.09964582404734468
89.90295551973529,-0.11041704784704727
120.28807523656124,-0.11325647453910895
19.454498827976032,-0.09578433688960518
57.74697610839505,-0.1061313413198176
144.1599803814814,-0.11502952159377916
110.16121280818976,-0.11239720327631819
167.71540301077746,-0.11651600617814349
116.06627029359531,-0.11290722368030619
36.91434732192522,-0.1018413422202728
123.10042341170815,-0.11348250893978275
177.39101769372206,-0.11706783367486139
103.35785556408838,-0.1117752179367844
125.22873382528468,-0.1136502193091117
101.01182351129223,-0.11155138097275097
181.93251531731087,-0.11731671072723031
82.66093111291406,-0.10960095539513608
107.0937432583446,-0.11212157171236345
68.52862511290532,-0.10778398230972996
25.91535542865202,-0.09848303432575986
132.56435027999777,-0.11420754466347854
187.13400039912992,-0.11759435239117084
122.5458363858108,-0.11343833983388936
168.54769988995287,-0.11656468991263641
43.58168724056854,-0.10342790888100253
180.6343479459843,-0.1172461999356604
1.9539954239371493,-0.07509585010997795
45.16254533268695,-0.10376920765122277
26.411025454397375,-0.09866209597912355
181.50858930321021,-0.11729373950576819
182.0461273319526,-0.11732285805643018
116.21158142698098,-0.11291945047621471
17.498610504781077,-0.09479280201263313
23.375887914879634,-0.09750995445146068
154.2142510615709,-0.11569123872106338
146.5590537593044,-0.11519144578718418
17.42567138650244,-0.09475377823302324
71.49263962397694,-0.10819370538928391
154.6423243504523,-0.1157184617481968
26.29432032235122,-0.09862023212543072
107.56648677079481,-0.11216455192344905
150.94471324538983,-0.11548082998881896
54.505235198227034,-0.10557495693711302
113.30339918146566,-0.11267184494641634
95.33699414333239,-0.1109881207762397
111.32413850836788,-0.11249973433611138
88.14741148276022,-0.11022529959318424
138.74747285238234,-0.11465425843614505
143.64743606392943,-0.11499458443456909
151.2764715791197,-0.11550238329847132
7.464401802267817,-0.08694104573493668
135.76707937859626,-0.1144414297614998
95.44416018158688,-0.11099905909956675
20.03427753418643,-0.09605969285682281
122.83924674293807,-0.11346173238489131
167.58290179323922,-0.11650823383148341
146.7788075317667,-0.11520614745100116
64.31311654238145,-0.10717033768851192
13.57106221738007,-0.09242718991724465
7.466047412854504,-0.08694304755274802
111.82506079209642,-0.11254357528718689
32.17053985370957,-0.10053192032672721
53.57763714041837,-0.10540979048694894
47.142391287199395,-0.10418055625729332
3.86949232356546,-0.08104978610438289
30.33728487899583,-0.09997476619875402
6.7805026265123525,-0.08606995978116563
196.36697161757564,-0.11806898057044307
72.09706203081174,-0.10827521119515322
165.0929057124034,-0.11636103875345633
82.44748170349105,-0.10957585225128953
50.63582926198797,-0.10486684824564751
47.34217529603208,-0.1042211235710368
154.62311985534276,-0.11571724203995454
134.25138102512634,-0.11433142666959012
141.2661770401334,-0.11483064400611306
170.63108263808041,-0.1166855243425378
104.40991336720158,-0.11187398112222603
88.55393066429025,-0.11027003241571277
110.74968825110074,-0.1124492191729175
130.398969681222,-0.11404624650447924
157.71077489504805,-0.11591145551390582
178.45389033853758,-0.11712663715139283
61.82103173581075,-0.10678877549879334
27.121954453413856,-0.09891329359711401
150.18533036883747,-0.11543131940369929
105.36664430741516,-0.11196295118187487
156.9477161520948,-0.11586380925229794
85.98522057131446,-0.1099839230120325
167.7693175227052,-0.11651916700351149
107.47080508472591,-0.11215586785857078
50.08478663003486,-0.10476172800219052
11.778802288154754,-0.09111724589551246
18.38985698152953,-0.09525729399971991
34.83998862828928,-0.10129022333017398
87.85087011965507,-0.11019254081365777
162.18684501502116,-0.11618646126559441
182.08042472126692,-0.11732471308081434
115.21814240239753,-0.11283555908667746
58.23088595606984,-0.106211764278417
130.35727435624312,-0.11404311488227427
127.58414015111362,-0.11383259165704834
100.71494794346611,-0.11152269294668703
193.11054312435925,-0.1179041374386835
161.33822992209807,-0.11613490126376147
185.70387128072343,-0.11751878035020401
122.7870253328876,-0.11345757297715092
196.40078326862024,-0.11807067799066649
142.99759116906523,-0.1149501117083343
